image_path,product_type,freshness,label,split
Strawberry_Fresh/freshStrawberry (91)1.jpg,strawberry,fresh,0,train
Guava_Rotten/IMG_20190829_072451.jpg,guava,rotten,1,train
Orange_Rotten/RottenOrange (41)!.jpg,orange,rotten,1,train
Pomegranate_Fresh/20190820_150528_24193.jpg,pomegranate,fresh,0,train
Orange_Rotten/rotated_by_60_Screen Shot 2018-06-12 at 11.26.02 PM.jpg,orange,rotten,1,train
Orange_Fresh/IMG_2572.JPG,orange,fresh,0,train
Guava_Fresh/IMG20200729172804_01.jpg,guava,fresh,0,train
Kaki_Fresh/Image369.jpg,kaki,fresh,0,train
Pomegranate_Fresh/20190820_152827_25236.jpg,pomegranate,fresh,0,train
Pomegranate_Fresh/20190820_154310_26481.jpg,pomegranate,fresh,0,train
Bellpepper_Fresh/capsicum3_12.jpg_0_6757.jpg,bellpepper,fresh,0,train
Papaya_Rotten/Image1707.jpg,papaya,rotten,1,train
Kaki_Rotten/Image3889.jpg,kaki,rotten,1,train
Lime_Rotten/IMG_7404.JPG,lime,rotten,1,train
Orange_Rotten/IMG20200728185942.jpg,orange,rotten,1,train
Carrot_Fresh/freshCarrot (315).jpg,carrot,fresh,0,train
Papaya_Rotten/Image1955.jpg,papaya,rotten,1,train
Papaya_Rotten/Image1701 (2).jpg,papaya,rotten,1,train
Orange_Fresh/rotated_by_15_Screen Shot 2018-06-13 at 12.11.45 AM.jpg,orange,fresh,0,train
Pomegranate_Fresh/FreshPomegranate (193)!.jpg,pomegranate,fresh,0,train
Pomegranate_Fresh/20190820_153221.jpg,pomegranate,fresh,0,train
Cucumber_Fresh/freshCucumber (356)1.jpg,cucumber,fresh,0,train
Orange_Rotten/rottenOrange (104)1.jpg,orange,rotten,1,train
Bitter_Gourd_Fresh/IMG_20200822_223837.jpg_0_2611.jpg,bitter_gourd,fresh,0,train
Cucumber_Fresh/freshCucumber (543)1.jpg,cucumber,fresh,0,train
Papaya_Rotten/Image1805.jpg,papaya,rotten,1,train
Cucumber_Rotten/rottenCucumber (84)1.jpg,cucumber,rotten,1,train
Pear_Fresh/Image883.jpg,pear,fresh,0,train
Pomegranate_Fresh/20190820_152902_25278.jpg,pomegranate,fresh,0,train
Pomegranate_Fresh/20190820_153742_26026.jpg,pomegranate,fresh,0,train
Pomegranate_Fresh/IMG20200728125424_26979.jpg,pomegranate,fresh,0,train
Pomegranate_Fresh/20190820_144240.jpg,pomegranate,fresh,0,train
Grape_Fresh/Image231.jpg,grape,fresh,0,train
Guava_Fresh/IMG_8914.JPG,guava,fresh,0,train
Guava_Fresh/IMG_8128.JPG,guava,fresh,0,train
Kaki_Rotten/Image3907.jpg,kaki,rotten,1,train
Pomegranate_Fresh/20190820_145618_23701.jpg,pomegranate,fresh,0,train
Lime_Rotten/IMG_20190923_183747.jpg,lime,rotten,1,train
Carrot_Fresh/freshCarrot (15).jpg,carrot,fresh,0,train
Carrot_Rotten/rottenCarrot (244).jpg,carrot,rotten,1,train
Orange_Fresh/IMG_2448.JPG,orange,fresh,0,train
Potato_Fresh/freshPotato (49).jpg,potato,fresh,0,train
Pomegranate_Rotten/RottenPomegranate (171)!.jpg,pomegranate,rotten,1,train
Orange_Fresh/rotated_by_15_Screen Shot 2018-06-13 at 12.05.33 AM.jpg,orange,fresh,0,train
Guava_Fresh/20190813_130058.jpg,guava,fresh,0,train
Orange_Fresh/vertical_flip_Screen Shot 2018-06-12 at 11.52.16 PM.jpg,orange,fresh,0,train
Pomegranate_Fresh/20190820_150058_23936.jpg,pomegranate,fresh,0,train
Strawberry_Fresh/freshStrawberry (592)1.jpg,strawberry,fresh,0,train
Carrot_Rotten/rottenCarrot (513).jpg,carrot,rotten,1,train
Watermelon_Rotten/Image261.jpg,watermelon,rotten,1,train
Grape_Rotten/Image1299.jpg,grape,rotten,1,train
Potato_Rotten/rottenPotato (331).jpg,potato,rotten,1,train
Orange_Fresh/IMG_20190924_152533.jpg,orange,fresh,0,train
Pomegranate_Rotten/IMG_20190822_085102.jpg,pomegranate,rotten,1,train
Orange_Rotten/rottenOrange (33)1.jpg,orange,rotten,1,train
Pomegranate_Rotten/RottenPomegranate (121)!.jpg,pomegranate,rotten,1,train
Lime_Rotten/IMG_6997.JPG,lime,rotten,1,train
Lime_Rotten/IMG_7262.JPG,lime,rotten,1,train
Carrot_Fresh/freshCarrot (186).jpg,carrot,fresh,0,train
Carrot_Fresh/freshCarrot (404).jpg,carrot,fresh,0,train
Orange_Rotten/rottenOrange (313)1.jpg,orange,rotten,1,train
Pomegranate_Fresh/IMG20200728181708_27253.jpg,pomegranate,fresh,0,train
Pomegranate_Fresh/IMG20200728182051_01_27387.jpg,pomegranate,fresh,0,train
Kaki_Fresh/Image157.jpg,kaki,fresh,0,train
Cucumber_Fresh/freshCucumber (372)1.jpg,cucumber,fresh,0,train
Cucumber_Fresh/freshCucumber (155)1.jpg,cucumber,fresh,0,train
Orange_Rotten/IMG_20190923_181550_1.jpg,orange,rotten,1,train
Lime_Fresh/IMG_20190902_111129.jpg,lime,fresh,0,train
Orange_Rotten/rotated_by_15_Screen Shot 2018-06-12 at 11.28.28 PM.jpg,orange,rotten,1,train
Pomegranate_Fresh/20190820_153048_25418.jpg,pomegranate,fresh,0,train
Strawberry_Rotten/rottenStrawberry (500)1.jpg,strawberry,rotten,1,train
Orange_Rotten/rotated_by_30_Screen Shot 2018-06-12 at 11.26.18 PM.jpg,orange,rotten,1,train
Orange_Fresh/Screen Shot 2018-06-13 at 12.03.21 AM.jpg,orange,fresh,0,train
Pomegranate_Fresh/20190820_153226.jpg,pomegranate,fresh,0,train
Potato_Fresh/freshPotato (137).jpg,potato,fresh,0,train
Bellpepper_Fresh/Image81.jpg,bellpepper,fresh,0,train
Bellpepper_Fresh/freshPepper (268)1.jpg,bellpepper,fresh,0,train
Orange_Rotten/Screen Shot 2018-06-12 at 11.25.55 PM.jpg,orange,rotten,1,train
Pomegranate_Rotten/IMG_20190822_084549.jpg,pomegranate,rotten,1,train
Orange_Rotten/rottenOrange (435)1.jpg,orange,rotten,1,train
Orange_Rotten/IMG_20190923_182059.jpg,orange,rotten,1,train
Lime_Rotten/IMG_20190923_183746.jpg,lime,rotten,1,train
Pomegranate_Rotten/IMG_20190824_180640.jpg,pomegranate,rotten,1,train
Lime_Fresh/IMG_20190902_111228.jpg,lime,fresh,0,train
Lime_Fresh/IMG_20190902_102705.jpg,lime,fresh,0,train
Orange_Rotten/IMG_20190923_182143_1.jpg,orange,rotten,1,train
Potato_Rotten/rottenPotato (292).jpg,potato,rotten,1,train
Orange_Fresh/IMG_20190924_153502.jpg,orange,fresh,0,train
Grape_Fresh/Image447.jpg,grape,fresh,0,train
Bellpepper_Rotten/Image1911.jpg,bellpepper,rotten,1,train
Orange_Fresh/rotated_by_15_Screen Shot 2018-06-13 at 12.20.21 AM.jpg,orange,fresh,0,train
Cucumber_Rotten/rottenCucumber (418)1.jpg,cucumber,rotten,1,train
Orange_Rotten/translation_Screen Shot 2018-06-12 at 11.23.24 PM.jpg,orange,rotten,1,train
Orange_Fresh/IMG_2540.JPG,orange,fresh,0,train
Bellpepper_Fresh/IMG_20200825_144655.jpg_0_9525.jpg,bellpepper,fresh,0,train
Pomegranate_Rotten/IMG_20190829_071839.jpg,pomegranate,rotten,1,train
Grape_Rotten/Image1679.jpg,grape,rotten,1,train
Orange_Rotten/rotated_by_15_Screen Shot 2018-06-12 at 11.42.10 PM.jpg,orange,rotten,1,train
Bitter_Gourd_Fresh/IMG_20200823_131855.jpg_0_7180.jpg,bitter_gourd,fresh,0,train
Orange_Rotten/Screen Shot 2018-06-12 at 11.33.23 PM.jpg,orange,rotten,1,train
Orange_Fresh/FreshOrange (36)!.jpg,orange,fresh,0,train
Peach_Rotten/Image4445.jpg,peach,rotten,1,train
Orange_Rotten/rotated_by_15_Screen Shot 2018-06-12 at 11.32.50 PM.jpg,orange,rotten,1,train
Mango_Rotten/rottenMango (248).jpg,mango,rotten,1,train
Lime_Rotten/IMG20200728191045.jpg,lime,rotten,1,train
Grapes_Rotten/RottenGrape (83).jpg,grapes,rotten,1,train
Lime_Fresh/IMG_20190902_111252_1.jpg,lime,fresh,0,train
Mango_Rotten/rottenMango (11).jpeg,mango,rotten,1,train
Pomegranate_Rotten/IMG_20190822_084943.jpg,pomegranate,rotten,1,train
Pomegranate_Fresh/20190820_154053_26250.jpg,pomegranate,fresh,0,train
Mango_Fresh/freshMango (362).jpg,mango,fresh,0,train
Orange_Fresh/rotated_by_30_Screen Shot 2018-06-13 at 12.05.27 AM.jpg,orange,fresh,0,train
Pomegranate_Fresh/20190820_154307_26473.jpg,pomegranate,fresh,0,train
Orange_Rotten/IMG_20190923_175500.jpg,orange,rotten,1,train
Orange_Fresh/IMG20200728190532.jpg,orange,fresh,0,train
Jujube_Rotten/RottenJujube (57).jpg,jujube,rotten,1,train
Carrot_Fresh/freshCarrot (316).jpg,carrot,fresh,0,train
Pomegranate_Fresh/IMG20200728125529_27047.jpg,pomegranate,fresh,0,train
Potato_Rotten/rottenPotato (511).jpg,potato,rotten,1,train
Carrot_Rotten/rottenCarrot (547).jpg,carrot,rotten,1,train
Kaki_Rotten/Image4177.jpg,kaki,rotten,1,train
Pomegranate_Fresh/IMG20200728182127_27447.jpg,pomegranate,fresh,0,train
Lime_Rotten/IMG_7631.JPG,lime,rotten,1,train
Pomegranate_Fresh/20190820_154112_26272.jpg,pomegranate,fresh,0,train
Guava_Rotten/RottenGuava (152).jpg,guava,rotten,1,train
Orange_Rotten/translation_Screen Shot 2018-06-12 at 11.25.55 PM.jpg,orange,rotten,1,train
Pomegranate_Rotten/IMG_20190824_180639.jpg,pomegranate,rotten,1,train
Bellpepper_Fresh/Day1A.jpg_0_3213.jpg,bellpepper,fresh,0,train
Pomegranate_Fresh/20190820_153950_26231.jpg,pomegranate,fresh,0,train
Mango_Rotten/rottenMango (233).jpg,mango,rotten,1,train
Mango_Fresh/freshMango (86).jpg,mango,fresh,0,train
Lime_Rotten/IMG_7186.JPG,lime,rotten,1,train
Pomegranate_Fresh/20190820_144344_23246.jpg,pomegranate,fresh,0,train
Bellpepper_Rotten/Image2037.jpg,bellpepper,rotten,1,train
Strawberry_Fresh/freshStrawberry (370)1.jpg,strawberry,fresh,0,train
Mango_Rotten/rottenMango (295).jpg,mango,rotten,1,train
Potato_Fresh/freshPotato (208).jpg,potato,fresh,0,train
Bellpepper_Fresh/Day3.jpg_0_9047.jpg,bellpepper,fresh,0,train
Peach_Rotten/Image3867.jpg,peach,rotten,1,train
Pomegranate_Fresh/20190820_145138_23610.jpg,pomegranate,fresh,0,train
Orange_Fresh/freshOrange (282)1.jpg,orange,fresh,0,train
Pomegranate_Rotten/IMG20200728125351.jpg,pomegranate,rotten,1,train
Orange_Rotten/rottenOrange (289)1.jpg,orange,rotten,1,train
Papaya_Rotten/Image1585.jpg,papaya,rotten,1,train
Guava_Rotten/IMG_20190824_180139_1.jpg,guava,rotten,1,train
Potato_Rotten/rottenPotato (232).jpg,potato,rotten,1,train
Strawberry_Rotten/rottenStrawberry (250)1.jpg,strawberry,rotten,1,train
Pomegranate_Fresh/20190820_153553_25856.jpg,pomegranate,fresh,0,train
Orange_Rotten/Screen Shot 2018-06-12 at 11.42.20 PM.jpg,orange,rotten,1,train
Orange_Fresh/IMG_2041.JPG,orange,fresh,0,train
Pomegranate_Fresh/IMG20200728125516_27028.jpg,pomegranate,fresh,0,train
Mango_Rotten/rottenMango (212).jpg,mango,rotten,1,train
Pomegranate_Fresh/20190820_144724_23427.jpg,pomegranate,fresh,0,train
Bellpepper_Fresh/freshPepper (586)1.jpg,bellpepper,fresh,0,train
Pomegranate_Fresh/20190820_144250_23196.jpg,pomegranate,fresh,0,train
Strawberry_Rotten/RottenStrawberry (83)!.jpg,strawberry,rotten,1,train
Potato_Fresh/freshPotato (257).jpg,potato,fresh,0,train
Pomegranate_Fresh/IMG20200728181707_01_27250.jpg,pomegranate,fresh,0,train
Orange_Fresh/IMG_2564.JPG,orange,fresh,0,train
Watermelon_Rotten/Image297.jpg,watermelon,rotten,1,train
Guava_Rotten/IMG_20190822_081033.jpg,guava,rotten,1,train
Pomegranate_Rotten/IMG_20190824_180711.jpg,pomegranate,rotten,1,train
Bellpepper_Fresh/capsicum3_6.jpg_0_4946.jpg,bellpepper,fresh,0,train
Orange_Rotten/Screen Shot 2018-06-12 at 11.21.05 PM.jpg,orange,rotten,1,train
Orange_Rotten/vertical_flip_Screen Shot 2018-06-12 at 11.21.35 PM.jpg,orange,rotten,1,train
Pomegranate_Fresh/IMG20200728125609_27104.jpg,pomegranate,fresh,0,train
Orange_Fresh/saltandpepper_Screen Shot 2018-06-13 at 12.15.27 AM.jpg,orange,fresh,0,train
Pear_Fresh/Image209.jpg,pear,fresh,0,train
Orange_Rotten/rottenOrange (448)1.jpg,orange,rotten,1,train
Orange_Fresh/FreshOrange (133)!.jpg,orange,fresh,0,train
Pomegranate_Fresh/20190820_143656_22979.jpg,pomegranate,fresh,0,train
Orange_Rotten/Screen Shot 2018-06-12 at 11.39.02 PM.jpg,orange,rotten,1,train
Guava_Rotten/RottenGuava (194).jpg,guava,rotten,1,train
Pomegranate_Fresh/20190820_154114_26279.jpg,pomegranate,fresh,0,train
Peach_Rotten/Image4837.jpg,peach,rotten,1,train
Orange_Fresh/rotated_by_45_Screen Shot 2018-06-13 at 12.10.10 AM.jpg,orange,fresh,0,train
Guava_Fresh/20190813_121752.jpg,guava,fresh,0,train
Bellpepper_Fresh/freshPepper (149)1.jpg,bellpepper,fresh,0,train
Orange_Fresh/rotated_by_60_Screen Shot 2018-06-13 at 12.12.04 AM.jpg,orange,fresh,0,train
Pomegranate_Rotten/IMG_20190824_181015_1.jpg,pomegranate,rotten,1,train
Bellpepper_Fresh/Image69.jpg,bellpepper,fresh,0,train
Orange_Rotten/rotated_by_15_Screen Shot 2018-06-12 at 11.37.36 PM.jpg,orange,rotten,1,train
Bellpepper_Rotten/WhatsApp Image 2020-11-07 at 11.30.46 PM.jpeg_0_4313.jpg,bellpepper,rotten,1,train
Carrot_Fresh/freshCarrot (468).jpg,carrot,fresh,0,train
Orange_Rotten/IMG_20190824_174959_1.jpg,orange,rotten,1,train
Orange_Fresh/rotated_by_45_Screen Shot 2018-06-13 at 12.00.54 AM.jpg,orange,fresh,0,train
Cucumber_Fresh/freshCucumber (418)1.jpg,cucumber,fresh,0,train
Orange_Fresh/IMG_2005.JPG,orange,fresh,0,train
Mango_Rotten/rottenMango (151).jpg,mango,rotten,1,train
Bellpepper_Rotten/WhatsApp Image 2020-11-07 at 11.30.47 PM (1).jpg_0_7833.jpg,bellpepper,rotten,1,train
Pomegranate_Fresh/20190820_154513_26556.jpg,pomegranate,fresh,0,train
Bellpepper_Rotten/WhatsApp Image 2020-11-07 at 11.35.37 PM.jpeg_0_2237.jpg,bellpepper,rotten,1,train
Orange_Rotten/IMG20200728190033.jpg,orange,rotten,1,train
Pomegranate_Fresh/20190820_152659_25097.jpg,pomegranate,fresh,0,train
Cucumber_Fresh/freshCucumber (29)1.jpg,cucumber,fresh,0,train
Orange_Rotten/IMG_20190923_175450.jpg,orange,rotten,1,train
Bellpepper_Rotten/WhatsApp Image 2020-11-07 at 11.35.37 PM.jpeg_0_7894.jpg,bellpepper,rotten,1,train
Pomegranate_Fresh/20190820_150415_24148.jpg,pomegranate,fresh,0,train
Kaki_Rotten/Image3811.jpg,kaki,rotten,1,train
Pomegranate_Fresh/20190820_154818_26858.jpg,pomegranate,fresh,0,train
Mango_Fresh/freshMango (218).jpg,mango,fresh,0,train
Kaki_Fresh/Image543.jpg,kaki,fresh,0,train
Pomegranate_Fresh/20190820_152825_25230.jpg,pomegranate,fresh,0,train
Bellpepper_Fresh/capsicum3_5.jpg_0_2430.jpg,bellpepper,fresh,0,train
Lime_Fresh/IMG_20190902_104437.jpg,lime,fresh,0,train
Papaya_Rotten/Image2047.jpg,papaya,rotten,1,train
Guava_Rotten/RottenGuava (193).jpg,guava,rotten,1,train
Pomegranate_Fresh/20190820_153953.jpg,pomegranate,fresh,0,train
Bellpepper_Rotten/Image2081.jpg,bellpepper,rotten,1,train
Carrot_Fresh/freshCarrot (38).jpg,carrot,fresh,0,train
Guava_Fresh/IMG_8905.JPG,guava,fresh,0,train
Orange_Rotten/vertical_flip_Screen Shot 2018-06-12 at 11.44.29 PM.jpg,orange,rotten,1,train
Grapes_Fresh/FreshGrape (97)!.jpg,grapes,fresh,0,train
Strawberry_Fresh/FreshStrawberry (168)!.jpg,strawberry,fresh,0,train
Orange_Rotten/rotated_by_60_Screen Shot 2018-06-12 at 11.29.58 PM.jpg,orange,rotten,1,train
Pomegranate_Fresh/20190820_154129_26315.jpg,pomegranate,fresh,0,train
Orange_Fresh/vertical_flip_Screen Shot 2018-06-12 at 11.56.55 PM.jpg,orange,fresh,0,train
Pomegranate_Fresh/20190820_154523.jpg,pomegranate,fresh,0,train
Strawberry_Fresh/freshStrawberry (6)1.jpg,strawberry,fresh,0,train
Strawberry_Fresh/freshStrawberry (242)1.jpg,strawberry,fresh,0,train
Cucumber_Fresh/Image1495.jpg,cucumber,fresh,0,train
Cucumber_Rotten/rottenCucumber (288)1.jpg,cucumber,rotten,1,train
Potato_Fresh/freshPotato (390).jpg,potato,fresh,0,train
Pomegranate_Rotten/IMG20200728182617.jpg,pomegranate,rotten,1,train
Potato_Rotten/rottenPotato (510).jpg,potato,rotten,1,train
Pomegranate_Fresh/20190820_154306.jpg,pomegranate,fresh,0,train
Pomegranate_Rotten/RottenPomegranate (112)!.jpg,pomegranate,rotten,1,train
Guava_Fresh/IMG_8870.JPG,guava,fresh,0,train
Bellpepper_Fresh/IMG_20200901_181751.jpg_0_5212.jpg,bellpepper,fresh,0,train
Carrot_Fresh/freshCarrot (45).jpg,carrot,fresh,0,train
Pomegranate_Fresh/20190820_151713.jpg,pomegranate,fresh,0,train
Bellpepper_Rotten/Image1983.jpg,bellpepper,rotten,1,train
Pear_Fresh/Image163.jpg,pear,fresh,0,train
Pomegranate_Fresh/20190820_145809_23818.jpg,pomegranate,fresh,0,train
Pomegranate_Fresh/20190820_154341_26531.jpg,pomegranate,fresh,0,train
Kaki_Fresh/Image299.jpg,kaki,fresh,0,train
Pomegranate_Fresh/20190820_145946_23877.jpg,pomegranate,fresh,0,train
Lime_Fresh/IMG_20190902_111325.jpg,lime,fresh,0,train
Guava_Fresh/FreshGuava (187).jpg,guava,fresh,0,train
Potato_Fresh/freshPotato (148).jpg,potato,fresh,0,train
Orange_Rotten/translation_Screen Shot 2018-06-12 at 11.37.19 PM.jpg,orange,rotten,1,train
Bellpepper_Rotten/WhatsApp Image 2020-11-07 at 11.35.37 PM(1).jpeg_0_203.jpg,bellpepper,rotten,1,train
Pomegranate_Fresh/20190820_153114_25463.jpg,pomegranate,fresh,0,train
Pomegranate_Fresh/20190820_152421_24997.jpg,pomegranate,fresh,0,train
Bitter_Gourd_Rotten/IMG_20200825_144553.jpg_0_2494.jpg,bitter_gourd,rotten,1,train
Orange_Rotten/IMG_20190824_174928_1.jpg,orange,rotten,1,train
Strawberry_Rotten/rottenStrawberry (342)1.jpg,strawberry,rotten,1,train
Pomegranate_Fresh/20190820_143744.jpg,pomegranate,fresh,0,train
Bellpepper_Rotten/rottenPepper (216)1.jpg,bellpepper,rotten,1,train
Orange_Rotten/IMG_20190923_181733.jpg,orange,rotten,1,train
Pear_Fresh/Image169.jpg,pear,fresh,0,train
Guava_Rotten/IMG_20190824_180247.jpg,guava,rotten,1,train
Cucumber_Rotten/rottenCucumber (549)1.jpg,cucumber,rotten,1,train
Orange_Fresh/freshOrange (124)1.jpg,orange,fresh,0,train
Mango_Rotten/rottenMango (252).jpg,mango,rotten,1,train
Strawberry_Rotten/RottenStrawberry (79)!.jpg,strawberry,rotten,1,train
Orange_Fresh/IMG_2187.JPG,orange,fresh,0,train
Orange_Rotten/rotated_by_75_Screen Shot 2018-06-12 at 11.19.37 PM.jpg,orange,rotten,1,train
Orange_Fresh/vertical_flip_Screen Shot 2018-06-12 at 11.57.37 PM.jpg,orange,fresh,0,train
Pomegranate_Fresh/IMG20200728182200_27522.jpg,pomegranate,fresh,0,train
Lime_Fresh/IMG_20190902_102815.jpg,lime,fresh,0,train
Bellpepper_Fresh/capsicum3_13.jpg_0_4950.jpg,bellpepper,fresh,0,train
Guava_Rotten/IMG_20190822_080848.jpg,guava,rotten,1,train
Peach_Rotten/Image4815.jpg,peach,rotten,1,train
Bellpepper_Rotten/IMG_20200901_181739.jpg_0_1038.jpg,bellpepper,rotten,1,train
Pomegranate_Fresh/20190820_145626_23709.jpg,pomegranate,fresh,0,train
Mango_Rotten/rottenMango (19).jpg,mango,rotten,1,train
Orange_Fresh/IMG_20190924_153401_1.jpg,orange,fresh,0,train
Pomegranate_Fresh/20190820_150546_24218.jpg,pomegranate,fresh,0,train
Guava_Rotten/IMG_20190822_081454.jpg,guava,rotten,1,train
Bellpepper_Fresh/Day2.jpg_0_6283.jpg,bellpepper,fresh,0,train
Kaki_Fresh/Image913.jpg,kaki,fresh,0,train
Lime_Rotten/IMG20200729172400_01.jpg,lime,rotten,1,train
Cucumber_Rotten/rottenCucumber (58)1.jpg,cucumber,rotten,1,train
Orange_Rotten/IMG_20190923_181900.jpg,orange,rotten,1,train
Lime_Rotten/IMG_20190820_085638.jpg,lime,rotten,1,train
Bitter_Gourd_Rotten/IMG_20200825_144553.jpg_0_4920.jpg,bitter_gourd,rotten,1,train
Bitter_Gourd_Rotten/IMG_20200901_181728.jpg_0_7114.jpg,bitter_gourd,rotten,1,train
Kaki_Fresh/Image315.jpg,kaki,fresh,0,train
Orange_Rotten/IMG_20190923_182218_1.jpg,orange,rotten,1,train
Pomegranate_Fresh/20190820_145452_23660.jpg,pomegranate,fresh,0,train
Pomegranate_Fresh/20190820_152206_24948.jpg,pomegranate,fresh,0,train
Potato_Rotten/rottenPotato (170).jpg,potato,rotten,1,train
Pomegranate_Rotten/IMG_20190822_085241.jpg,pomegranate,rotten,1,train
Lime_Rotten/IMG_20190923_183703.jpg,lime,rotten,1,train
Strawberry_Rotten/RottenStrawberry (168)!.jpg,strawberry,rotten,1,train
Carrot_Rotten/rottenCarrot (446).jpg,carrot,rotten,1,train
Bellpepper_Fresh/capsicum3_4.jpg_0_8675.jpg,bellpepper,fresh,0,train
Kaki_Fresh/Image957.jpg,kaki,fresh,0,train
Bellpepper_Fresh/IMG_20200901_181751.jpg_0_5720.jpg,bellpepper,fresh,0,train
Strawberry_Fresh/FreshStrawberry (43)!.jpg,strawberry,fresh,0,train
Pomegranate_Fresh/20190820_153410_25741.jpg,pomegranate,fresh,0,train
Orange_Rotten/rotated_by_45_Screen Shot 2018-06-12 at 11.46.04 PM.jpg,orange,rotten,1,train
Orange_Rotten/IMG_20190923_181445.jpg,orange,rotten,1,train
Bellpepper_Rotten/Image2339.jpg,bellpepper,rotten,1,train
Lime_Rotten/IMG_7491.JPG,lime,rotten,1,train
Orange_Rotten/Screen Shot 2018-06-12 at 11.37.25 PM.jpg,orange,rotten,1,train
Pomegranate_Fresh/IMG20200728182101.jpg,pomegranate,fresh,0,train
Pomegranate_Fresh/20190820_152009_24924.jpg,pomegranate,fresh,0,train
Kaki_Fresh/Image999.jpg,kaki,fresh,0,train
Bellpepper_Fresh/freshPepper (549)1.jpg,bellpepper,fresh,0,train
Orange_Fresh/IMG_1983.JPG,orange,fresh,0,train
Bellpepper_Fresh/IMG_20200822_223846.jpg_0_1749.jpg,bellpepper,fresh,0,train
Orange_Fresh/IMG_1947.JPG,orange,fresh,0,train
Pomegranate_Fresh/20190820_151613.jpg,pomegranate,fresh,0,train
Pomegranate_Fresh/20190820_154620.jpg,pomegranate,fresh,0,train
Lime_Fresh/IMG_20190902_102938.jpg,lime,fresh,0,train
Pear_Fresh/Image875.jpg,pear,fresh,0,train
Mango_Fresh/freshMango (270).jpg,mango,fresh,0,train
Papaya_Rotten/Image2071.jpg,papaya,rotten,1,train
Pomegranate_Fresh/20190820_154605_26652.jpg,pomegranate,fresh,0,train
Lime_Fresh/IMG_20190902_103806.jpg,lime,fresh,0,train
Guava_Fresh/20190813_131056.jpg,guava,fresh,0,train
Strawberry_Fresh/freshStrawberry (175)1.jpg,strawberry,fresh,0,train
Pomegranate_Fresh/20190820_150548_24223.jpg,pomegranate,fresh,0,train
Bellpepper_Fresh/capsicum3_8.jpg_0_6052.jpg,bellpepper,fresh,0,train
Pomegranate_Fresh/20190820_153142_25512.jpg,pomegranate,fresh,0,train
Mango_Fresh/freshMango (38).jpg,mango,fresh,0,train
Lime_Fresh/IMG_20190902_103906_1.jpg,lime,fresh,0,train
Carrot_Fresh/freshCarrot (400).jpg,carrot,fresh,0,train
Orange_Rotten/IMG_20190824_175008.jpg,orange,rotten,1,train
Pomegranate_Fresh/20190820_152803.jpg,pomegranate,fresh,0,train
Orange_Rotten/RottenOrange (138)!.jpg,orange,rotten,1,train
Orange_Rotten/IMG_20190824_175052_1.jpg,orange,rotten,1,train
Pear_Fresh/Image101.jpg,pear,fresh,0,train
Guava_Rotten/RottenGuava (95).jpg,guava,rotten,1,train
Cucumber_Fresh/freshCucumber (100)1.jpg,cucumber,fresh,0,train
Lime_Rotten/IMG_20190923_183549_1.jpg,lime,rotten,1,train
Potato_Fresh/freshPotato (405).jpg,potato,fresh,0,train
Orange_Rotten/translation_Screen Shot 2018-06-12 at 11.31.24 PM.jpg,orange,rotten,1,train
Carrot_Fresh/freshCarrot (279).jpg,carrot,fresh,0,train
Strawberry_Rotten/rottenStrawberry (449)1.jpg,strawberry,rotten,1,train
Potato_Rotten/rottenPotato (466).jpg,potato,rotten,1,train
Orange_Fresh/IMG_20190924_152551.jpg,orange,fresh,0,train
Pear_Fresh/Image777.jpg,pear,fresh,0,train
Orange_Fresh/IMG_2182.JPG,orange,fresh,0,train
Bellpepper_Fresh/freshPepper (174)1.jpg,bellpepper,fresh,0,train
Pomegranate_Fresh/IMG20200728125613_27109.jpg,pomegranate,fresh,0,train
Bellpepper_Fresh/Day3.jpg_0_9878.jpg,bellpepper,fresh,0,train
Pomegranate_Fresh/20190820_143858_23071.jpg,pomegranate,fresh,0,train
Bitter_Gourd_Fresh/IMG_20200823_131855.jpg_0_6956.jpg,bitter_gourd,fresh,0,train
Pear_Fresh/Image75.jpg,pear,fresh,0,train
Cucumber_Fresh/freshCucumber (157)1.jpg,cucumber,fresh,0,train
Pomegranate_Fresh/20190820_154326_26494.jpg,pomegranate,fresh,0,train
Jujube_Rotten/RottenJujube (193).jpg,jujube,rotten,1,train
Guava_Fresh/IMG_8295.JPG,guava,fresh,0,train
Bitter_Gourd_Rotten/IMG_20200824_182221.jpg_0_9738.jpg,bitter_gourd,rotten,1,train
Orange_Rotten/IMG_20190824_174919.jpg,orange,rotten,1,train
